ad_id,Unique ID,segment,scrape_date,created_date,updated_date,Estate,saleable_area_ft2,gross_area_ft2,price_hkdm,rent_hkd,Duplicated,pricechange,latest_date_filter
2794604,27946042023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Sai Kung Town Centre New Territories Sai Kung Block and Unit: Mid Floor,BLOCK C Show more info about the Estate Sai Kung Town Centre",292.0,,3.9,,N,False,Y
2794602,27946022023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"City Garden HK Island North Point Block and Unit: Unit F,Low Floor,BLOCK 4 Building age: 37 Year Show more info about the Estate City Garden",897.0,,12.5,,N,False,Y
2794600,27946002023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Po Lai Court Kowloon Cheung Sha Wan Block and Unit: A座 寶福閣 中層 Building age: 33 Year Show more info about the Estate Po Lai Court,459.0,,5.8,,N,False,Y
2794596,27945962023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Grand Palisades New Territories Tai Po Block and Unit: Room C, Tower 7 Building age: 26 Year Show more info about the Estate Grand Palisades",520.0,657.0,6.0,,N,False,Y
2794594,27945942023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Manor Centre Kowloon Cheung Sha Wan Block and Unit: Low Floor,BLOCK 3 Building age: 37 Year Show more info about the Estate Manor Centre",278.0,,4.1,,N,False,Y
2794566,27945662023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Ealing Court Kowloon Jordan Block and Unit: Mid Floor,Ealing Court Building age: 42 Year Show more info about the Estate Ealing Court",269.0,,3.68,,N,False,Y
2794565,27945652023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Regentville New Territories Fanling Block and Unit: 5 seats E Building age: 23 Year Show more info about the Estate Regentville,419.0,598.0,4.8,,N,False,Y
2794526,27945262023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Apartment Kowloon Kowloon City Block and Unit: 1,202.0,,3.9,,N,False,Y
2794532,27945322023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Jackson Building Kowloon Sham Shui Po Block and Unit: Low Floor,Jackson Building Building age: 47 Year Show more info about the Estate Jackson Building",294.0,,3.38,,N,False,Y
2794530,27945302023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Yoho Midtown New Territories Yuen Long Block and Unit: M3 Tower H Building age: 13 Year Show more info about the Estate Yoho Midtown,443.0,573.0,6.0,,N,False,Y
2794524,27945242023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Village New Territories Yuen Long Block and Unit: underground,,700.0,4.3,,N,False,Y
2794523,27945232023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,The Green CHERRY DRIVE New Territories Fanling Block and Unit: No. 338 Fan Kam Road (detached house) Building age: 10 Year Show more info about the Estate The Green,1315.0,2032.0,15.88,,N,False,Y
2794522,27945222023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Village New Territories Sai Kung Block and Unit: Whole building,,1800.0,15.8,,N,False,Y
2794516,27945162023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"The Prince Place Kowloon Kowloon City Block and Unit: Unit B,Mid Floor,The Prince Place Building age: 8 Year Show more info about the Estate The Prince Place",479.0,,8.8,,N,False,Y
2794539,27945392023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Brilliant Garden New Territories Tuen Mun Block and Unit: Mid Floor,BLOCK B Building age: 34 Year Show more info about the Estate Brilliant Garden",1111.0,,88.88,,N,False,Y
2794541,27945412023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Odeon Building HK Island North Point Block and Unit: Room A Building age: 38 Year Show more info about the Estate Odeon Building,347.0,425.0,4.6,,N,False,Y
2794561,27945612023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Lux Theatre Building Kowloon Hung Hom Block and Unit: full layer Show more info about the Estate Lux Theatre Building,445.0,,4.0,,N,False,Y
2794554,27945542023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Grandview Garden Kowloon To Kwa Wan Block and Unit: Mid Floor,BLOCK B Building age: 28 Year Show more info about the Estate Grandview Garden",449.0,,6.28,,N,False,Y
2794551,27945512023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Tin Fu Court New Territories Tin Shui Wai Block and Unit: Ning Foo Court (Block H) Room 3 Building age: 22 Year Show more info about the Estate Tin Fu Court,650.0,,4.8,,N,False,Y
2794548,27945482023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Yoho Midtown New Territories Yuen Long Block and Unit: M5 Tower A Building age: 13 Year Show more info about the Estate Yoho Midtown,427.0,567.0,6.2,,N,False,Y
2794543,27945432023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Eltanin Square Mile Kowloon Tai Kok Tsui Block and Unit: 2B Building age: 6 Year Show more info about the Estate Eltanin Square Mile,495.0,,12.8,,N,False,Y
2794691,27946912023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Dawning Height HK Island Sheung Wan Block and Unit: Low Floor,Dawning Height Building age: 22 Year Show more info about the Estate Dawning Height",498.0,,8.5,,N,False,Y
2794689,27946892023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Kam Wah Building Kowloon Yau Ma Tei Block and Unit: Mid Floor,B座 Building age: 50 Year Show more info about the Estate Kam Wah Building",372.0,420.0,4.5,,N,False,Y
2794687,27946872023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Tai Po Village House New Territories Tai Po Block and Unit: full layer,,700.0,5.5,,N,False,Y
2794686,27946862023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Yen Kit Building Kowloon Jordan Block and Unit: Mid Floor,Yen Kit Building Building age: 49 Year Show more info about the Estate Yen Kit Building",312.0,,3.98,,N,False,Y
2794669,27946692023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Upper River Bank Kowloon Kai Tak Block and Unit: Yet. Room J, Tower 1, Juiumi Building age: 2 Year Show more info about the Estate Upper River Bank",479.0,,11.0,,N,False,Y
2794680,27946802023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Sausalito New Territories Ma On Shan Block and Unit: Room D, Tower 3 Building age: 15 Year Show more info about the Estate Sausalito",523.0,699.0,7.2,,N,False,Y
2794679,27946792023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Shan Kwong Tower HK Island Happy Valley Block and Unit: Unit J,Low Floor,NO.24 Building age: 50 Year Show more info about the Estate Shan Kwong Tower",634.0,,10.0,,N,False,Y
2794677,27946772023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Wah Fai Mansion Kowloon Tsim Sha Tsui Block and Unit: High Floor,Wah Fai Mansion Show more info about the Estate Wah Fai Mansion",361.0,,4.38,,N,False,Y
2794676,27946762023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Ravana Garden New Territories Shatin Block and Unit: Low Floor,BLOCK 4 Building age: 35 Year Show more info about the Estate Ravana Garden",564.0,681.0,6.5,,N,False,Y
2794675,27946752023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Hiap Teck Mansion HK Island Happy Valley Block and Unit: Low Floor,Hiap Teck Mansion Building age: 58 Year Show more info about the Estate Hiap Teck Mansion",367.0,,4.98,,N,False,Y
2794674,27946742023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Shatinpark STAGE 3 New Territories Shatin Block and Unit: High Floor,SAVOY GARDEN--BLOCK A,STAGE 3 Building age: 38 Year Show more info about the Estate Shatinpark",353.0,525.0,4.8,,N,False,Y
2794694,27946942023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Tai Po Village House New Territories Tai Po Block and Unit: full layer,,700.0,3.5,,N,False,Y
2794695,27946952023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Festival City PHASE III New Territories Tai Wai Block and Unit: Unit NC,High Floor,TOWER 5,PHASE III Building age: 13 Year Show more info about the Estate Festival City",1042.0,,18.0,,N,False,Y
2794696,27946962023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Ealing Court Kowloon Jordan Block and Unit: Mid Floor,Ealing Court Building age: 42 Year Show more info about the Estate Ealing Court",269.0,,3.68,,N,False,Y
2794716,27947162023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Wah Ming Est New Territories Fanling Block and Unit: High Floor,BLOCK 6 Show more info about the Estate Wah Ming Est",489.0,630.0,2.48,,N,False,Y
2794712,27947122023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Le Billionnaire LE BILLIONNAIRE Kowloon Kowloon City Block and Unit: Unit C,Low Floor,豪門,LE BILLIONNAIRE Building age: 17 Year Show more info about the Estate Le Billionnaire",815.0,,9.78,,N,False,Y
2794710,27947102023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Tai Lam Liu Village New Territories Shatin Block and Unit: full layer Building age: 31 Year Show more info about the Estate Tai Lam Liu Village,700.0,700.0,6.0,,N,False,Y
2794707,27947072023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Seaside Sonata Kowloon Sham Shui Po Block and Unit: Low Floor,TOWER 3 Building age: 2 Year Show more info about the Estate Seaside Sonata",474.0,,7.38,,N,False,Y
2794619,27946192023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Wing Ning Building Kowloon Cheung Sha Wan Block and Unit: High Floor,BLOCK A Building age: 37 Year Show more info about the Estate Wing Ning Building",239.0,,2.8,,N,False,Y
2794631,27946312023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Nam Hang Tsuen New Territories Yuen Long Block and Unit: full layer Brand New,700.0,,5.4,,N,False,Y
2794638,27946382023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Flora Garden HK Island North Point Mid Block and Unit: Mid Floor,BLOCK C Building age: 44 Year Show more info about the Estate Flora Garden",684.0,,10.75,,N,False,Y
2794634,27946342023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Hiu Kwong Court Kowloon Kwun Tong Block and Unit: High Floor,Hiu Kwong Court Building age: 44 Year Show more info about the Estate Hiu Kwong Court",640.0,,5.86,,N,False,Y
2794632,27946322023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Tai Sang Building HK Island Kennedy Town Block and Unit: Unit D,Low Floor,Tai Sang Building Building age: 42 Year Show more info about the Estate Tai Sang Building",292.0,,3.4,,N,False,Y
2794667,27946672023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Vista Kowloon Sham Shui Po Block and Unit: Low Floor,Vista Building age: 14 Year Show more info about the Estate Vista",716.0,,11.0,,N,False,Y
2794629,27946292023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Kau To Shan New Territories Shatin Block and Unit: full layer,,700.0,7.6,,N,False,Y
2794628,27946282023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"The Latitude Kowloon San Po Kong Block and Unit: Mid Floor,TOWER 2B Building age: 13 Year Show more info about the Estate The Latitude",446.0,,8.08,,N,False,Y
2794627,27946272023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"The Papillons New Territories Tseung Kwan O Block and Unit: Room G, Tower 6, Hai Pian Hui Building age: 5 Year Show more info about the Estate The Papillons",858.0,,14.5,,N,False,Y
2794624,27946242023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Amoy Gardens Kowloon Kowloon Bay Block and Unit: Block R 5 Building age: 42 Year Show more info about the Estate Amoy Gardens,460.0,572.0,6.0,,N,False,Y
2794623,27946232023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"The Platinum Kowloon Mong Kok Block and Unit: Mid Floor,The Platinum Building age: 19 Year Show more info about the Estate The Platinum",249.0,,4.2,,N,False,Y
2794621,27946212023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,High One Kowloon Cheung Sha Wan Block and Unit: Room C Show more info about the Estate High One,193.0,,3.4,,N,False,Y
2794620,27946202023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"United Building Kowloon Hung Hom Block and Unit: Low Floor,YIN ON COURT Building age: 51 Year Show more info about the Estate United Building",287.0,550.0,2.78,,N,False,Y
2794643,27946432023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Nam Hang Tsuen New Territories Yuen Long Block and Unit: full layer Brand New,700.0,,4.8,,N,False,Y
2794644,27946442023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Phase 1B Of The Campton Kowloon Cheung Sha Wan Block and Unit: The Campton第1B期 低層 Building age: 1 Year Show more info about the Estate Phase 1B Of The Campton,477.0,,7.8,,N,False,Y
2794666,27946662023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Constellation Cove New Territories Tai Po Block and Unit: 61 Building age: 21 Year Show more info about the Estate Constellation Cove,1912.0,2790.0,26.5,,N,False,Y
2794664,27946642023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"King's Mansion Kowloon Tsim Sha Tsui Block and Unit: Low Floor,King's Mansion Building age: 46 Year Show more info about the Estate King's Mansion",438.0,,4.8,,N,False,Y
2794662,27946622023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Metropolitan Rise Kowloon To Kwa Wan Block and Unit: High Floor,Metropolitan Rise Building age: 19 Year Show more info about the Estate Metropolitan Rise",385.0,,6.5,,N,False,Y
2794661,27946612023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"The Mediterranean New Territories Sai Kung Block and Unit: Mid Floor,TOWER 3 Building age: 5 Year Show more info about the Estate The Mediterranean",525.0,,7.5,,N,False,Y
2794659,27946592023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"The Latitude Kowloon San Po Kong Block and Unit: Unit D,Low Floor,TOWER 2B Building age: 13 Year Show more info about the Estate The Latitude",540.0,,9.28,,N,False,Y
2794658,27946582023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Village New Territories Tuen Mun Castle Peak Road Block and Unit: DD375,,700.0,5.2,,N,False,Y
2794657,27946572023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Liberte Kowloon Lai Chi Kok Block and Unit: Room F, Tower 2 Building age: 20 Year Show more info about the Estate Liberte",523.0,689.0,8.5,,N,False,Y
2794652,27946522023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"The Platinum Kowloon Mong Kok Block and Unit: Mid Floor,The Platinum Building age: 19 Year Show more info about the Estate The Platinum",246.0,,4.2,,N,False,Y
2794650,27946502023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Seaview Crescent Islands Tung Chung Block and Unit: Tower 5G Building age: 20 Year Show more info about the Estate Seaview Crescent,846.0,1124.0,10.0,,N,False,Y
2794647,27946472023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Oasis Kai Tak Kowloon Kai Tak Block and Unit: Unit B,High Floor,TOWER 1 Building age: 4 Year Show more info about the Estate Oasis Kai Tak",698.0,,19.547,,N,False,Y
2794514,27945142023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Maritime Bay New Territories Tseung Kwan O Block and Unit: 2H Building age: 25 Year Show more info about the Estate Maritime Bay,606.0,812.0,8.7,,N,False,Y
2794512,27945122023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Village New Territories Sai Kung Block and Unit: G-1/F,,1499.0,12.5,,N,False,Y
2794370,27943702023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Central Park Kowloon Olympic Block and Unit: Flat G, Parkview Bay Tower 5 Building age: 21 Year Show more info about the Estate Central Park",475.0,645.0,9.98,,N,False,Y
2794381,27943812023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Taikoo Shing Horizon Gardens HK Island Taikoo Shing Block and Unit: Flat B, Yi Tin House (Block 61), Haitian Garden Building age: 36 Year Show more info about the Estate Taikoo Shing",563.0,667.0,9.071,,N,False,Y
2794372,27943722023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Village New Territories Tuen Mun Castle Peak Road Block and Unit: 57,,2100.0,8.63,,N,False,Y
2794371,27943712023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Ocean Shores New Territories Tseung Kwan O Block and Unit: Mid Floor,TOWER 7 Building age: 19 Year Show more info about the Estate Ocean Shores",522.0,,7.39,,N,False,Y
2794362,27943622023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Jade Forest Villa New Territories Tai Po Block and Unit: cover Building age: 26 Year Show more info about the Estate Jade Forest Villa,,1400.0,9.68,,N,False,Y
2794357,27943572023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,The Apex New Territories Kwai Chung Block and Unit: 1 Tower C Show more info about the Estate The Apex,460.0,656.0,5.6,,N,False,Y
2794384,27943842023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,Lung Kwu Tan New Territories Tuen Mun Block and Unit: No. 288 Show more info about the Estate Lung Kwu Tan,630.0,,3.28,,N,False,Y
2794385,27943852023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Sun Shing Centre Kowloon To Kwa Wan Block and Unit: High Floor,BLOCK 4 Building age: 34 Year Show more info about the Estate Sun Shing Centre",290.0,,3.6,,N,False,Y
2794386,27943862023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Ching Tai Court New Territories Tsing Yi Block and Unit: Room 10, Jun Tai Court (Block F) Building age: 35 Year Show more info about the Estate Ching Tai Court",401.0,517.0,5.1,,N,False,Y
2794408,27944082023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Greenknoll Court New Territories Kwai Chung Block and Unit: Low Floor,BLOCK 1 Building age: 31 Year Show more info about the Estate Greenknoll Court",456.0,,5.05,,N,False,Y
2794400,27944002023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"The Spectra New Territories Yuen Long Block and Unit: Room D, Tower 1 Building age: 5 Year Show more info about the Estate The Spectra",503.0,,6.5,,N,False,Y
2794397,27943972023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Carlton Court Kowloon Hung Hom Block and Unit: Unit C,Mid Floor,Carlton Court Building age: 22 Year Show more info about the Estate Carlton Court",563.0,755.0,7.69,,N,False,Y
2794394,27943942023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Jade Court Kowloon Kowloon Tong Block and Unit: Room A1, Block A Building age: 46 Year Show more info about the Estate Jade Court",739.0,825.0,11.8,,N,False,Y
2794391,27943912023-09-21,Residential,2023-09-21,2023-09-21,2023-09-21,"Park Yoho PARK YOHO Milano New Territories Yuen Long Block and Unit: Room D, Tower 36A Building age: 7 Year Show more info about the Estate Park Yoho",504.0,,6.0,,N,False,Y
